from,to,time
L444,L150,46.9
L445,L150,48.21666667
L469,L150,54.11666667
L483,L150,61.85
L493,L150,54.66666667
L495,L150,49.03333333
L496,L150,42.71666667
L511,L150,52.11666667
L527,L150,3.8
L529,L150,6.933333333
L530,L150,6.4
L540,L150,50.76666667
L543,L150,46.68333333
L554,L150,6.4
L556,L150,61.85
L560,L150,72.75
L0,L151,22.63333333
L7,L151,10.01666667
L18,L151,40.76666667
L26,L151,40.1
L33,L151,28.06666667
L36,L151,32.55
L38,L151,27.66666667
L57,L151,24.48333333
L62,L151,27.1
L63,L151,23.85
L70,L151,4.2
L75,L151,23.9
L76,L151,23.9
L77,L151,23.33333333
L78,L151,23.33333333
L79,L151,26.08333333
L80,L151,23.9
L81,L151,24.18333333
L82,L151,23.21666667
L91,L151,23.16666667
L93,L151,23.86666667
L99,L151,22.78333333
L102,L151,22.03333333
L103,L151,47.53333333
L106,L151,22.03333333
L113,L151,6.7
L116,L151,5.966666667
L122,L151,6.6
L128,L151,50.31666667
L134,L151,6.4
L135,L151,6.4
L138,L151,29.68333333
L139,L151,29.68333333
L141,L151,23.9
L145,L151,9.533333333
L146,L151,9.666666667
L147,L151,8.166666667
L150,L151,21.83333333
L151,L151,0
L153,L151,22.01666667
L154,L151,22.01666667
L155,L151,21.95
L156,L151,19.1
L157,L151,19.1
L159,L151,24.43333333
L162,L151,17.01666667
L168,L151,19.4
L171,L151,27.46666667
L173,L151,27.6
L178,L151,31.48333333
L179,L151,31.48333333
L185,L151,25.9
L186,L151,23.15
L191,L151,27.76666667
L203,L151,29.61666667
L206,L151,23.76666667
L213,L151,34.36666667
L222,L151,19.35
L227,L151,32.01666667
L229,L151,27.06666667
L231,L151,26.8
L246,L151,38.8
L247,L151,39.65
L249,L151,28.58333333
L252,L151,28.45
L262,L151,31.13333333
L271,L151,39.71666667
L273,L151,41.91666667
L274,L151,39.23333333
L292,L151,33.11666667
L299,L151,31.68333333
L309,L151,7.766666667
L310,L151,9.183333333
L313,L151,33.01666667
L315,L151,24.06666667
L321,L151,24.43333333
L323,L151,5.6
L328,L151,4.65
L333,L151,7.516666667
L334,L151,6.983333333
L336,L151,21.61666667
L338,L151,22.61666667
L349,L151,22.61666667
L355,L151,24.15
L361,L151,14.76666667
L365,L151,15.35
L370,L151,28.18333333
L371,L151,28.18333333
L375,L151,28.3
L382,L151,23.9
L385,L151,27.76666667
L387,L151,40
L392,L151,22.31666667
L393,L151,21.85
L402,L151,19.76666667
L408,L151,17.7
L411,L151,17.5
L412,L151,17.95
L418,L151,20.43333333
L423,L151,21.06666667
L430,L151,61.1
L431,L151,47.46666667
L437,L151,32.68333333
L444,L151,57.26666667
L445,L151,53.35
L469,L151,45.61666667
L483,L151,56.1
L493,L151,56.88333333
L495,L151,40.53333333
L496,L151,32.3
L511,L151,43.61666667
L527,L151,21.36666667
L529,L151,18.15
L530,L151,17.95
L540,L151,42.26666667
L543,L151,38.16666667
L554,L151,17.95
L556,L151,53.35
L560,L151,67
L0,L153,22.95
L7,L153,21.45
L18,L153,41.36666667
L26,L153,53.18333333
L33,L153,8.25
L36,L153,10.73333333
L38,L153,40.76666667
L57,L153,15.61666667
L62,L153,8.9
L63,L153,11.58333333
L70,L153,17.58333333
L75,L153,24.2
L76,L153,24.2
L77,L153,23.63333333
L78,L153,23.65
L79,L153,26.38333333
L80,L153,24.2
L81,L153,24.48333333
L82,L153,23.53333333
L91,L153,23.46666667
L93,L153,24.18333333
L99,L153,23.1
L102,L153,22.33333333
L103,L153,60.63333333
L106,L153,22.33333333
L113,L153,15.88333333
L116,L153,17.4
L122,L153,21.65
L128,L153,63.4
L134,L153,20.21666667
L135,L153,20.21666667
L138,L153,42.78333333
L139,L153,42.78333333
L141,L153,24.2
L145,L153,18.7
L146,L153,18.83333333
L147,L153,19.6
L150,L153,22.15
L151,L153,21.95
L153,L153,0
L154,L153,0
L155,L153,0.316666667
L156,L153,3.5
L157,L153,3.5
L159,L153,4.616666667
L162,L153,4.683333333
L168,L153,20.13333333
L171,L153,18.38333333
L173,L153,22.51666667
L178,L153,44.58333333
L179,L153,44.58333333
L185,L153,13
L186,L153,9.283333333
L191,L153,12.8
L203,L153,14.65
L206,L153,8.55
L213,L153,34.66666667
L222,L153,4.95
L227,L153,32.35
L229,L153,12.1
L231,L153,9.75
L246,L153,15.41666667
L247,L153,16.26666667
L249,L153,12.23333333
L252,L153,12.68333333
L262,L153,15.91666667
L271,L153,52.81666667
L273,L153,55.01666667
L274,L153,52.33333333
L292,L153,10.15
L299,L153,44.78333333
L309,L153,19.21666667
L310,L153,20.63333333
L313,L153,9.283333333
L315,L153,24.38333333
L321,L153,24.73333333
L323,L153,16.8
L328,L153,17.6
L333,L153,16.68333333
L334,L153,16.15
L336,L153,21.93333333
L338,L153,22.91666667
L349,L153,22.93333333
L355,L153,24.45
L361,L153,16.75
L365,L153,14.5
L370,L153,12.41666667
L371,L153,12.41666667
L375,L153,12.53333333
L382,L153,24.2
L385,L153,12.8
L387,L153,53.1
L392,L153,21.21666667
L393,L153,20.8
L402,L153,18.78333333
L408,L153,15.38333333
L411,L153,15.18333333
L412,L153,15.63333333
L418,L153,19.06666667
L423,L153,18.93333333
L430,L153,74.96666667
L431,L153,61.28333333
L437,L153,43.2
L444,L153,64.91666667
L445,L153,66.23333333
L469,L153,59.43333333
L483,L153,67.55
L493,L153,70.75
L495,L153,54.35
L496,L153,46.11666667
L511,L153,57.43333333
L527,L153,21.25
L529,L153,15.83333333
L530,L153,15.63333333
L540,L153,56.08333333
L543,L153,52
L554,L153,15.63333333
L556,L153,67.21666667
L560,L153,78.45
L0,L154,22.95
L7,L154,21.45
L18,L154,41.36666667
L26,L154,53.18333333
L33,L154,8.25
L36,L154,10.73333333
L38,L154,40.76666667
L57,L154,15.61666667
L62,L154,8.9
L63,L154,11.58333333
L70,L154,17.58333333
L75,L154,24.2
L76,L154,24.2
L77,L154,23.63333333
L78,L154,23.65
L79,L154,26.38333333
L80,L154,24.2
L81,L154,24.48333333
L82,L154,23.53333333
L91,L154,23.46666667
L93,L154,24.18333333
L99,L154,23.1
L102,L154,22.33333333
L103,L154,60.63333333
L106,L154,22.33333333
L113,L154,15.88333333
L116,L154,17.4
L122,L154,21.65
L128,L154,63.4
L134,L154,20.21666667
L135,L154,20.21666667
L138,L154,42.78333333
L139,L154,42.78333333
L141,L154,24.2
L145,L154,18.7
L146,L154,18.83333333
L147,L154,19.6
L150,L154,22.15
L151,L154,21.95
L153,L154,0
L154,L154,0
L155,L154,0.316666667
L156,L154,3.5
L157,L154,3.5
L159,L154,4.616666667
L162,L154,4.683333333
L168,L154,20.13333333
L171,L154,18.38333333
L173,L154,22.51666667
L178,L154,44.58333333
L179,L154,44.58333333
L185,L154,13
L186,L154,9.283333333
L191,L154,12.8
L203,L154,14.65
L206,L154,8.55
L213,L154,34.66666667
L222,L154,4.95
L227,L154,32.35
L229,L154,12.1
L231,L154,9.75
L246,L154,15.41666667
L247,L154,16.26666667
L249,L154,12.23333333
L252,L154,12.68333333
L262,L154,15.91666667
L271,L154,52.81666667
L273,L154,55.01666667
L274,L154,52.33333333
L292,L154,10.15
L299,L154,44.78333333
L309,L154,19.21666667
L310,L154,20.63333333
L313,L154,9.283333333
L315,L154,24.38333333
L321,L154,24.73333333
L323,L154,16.8
L328,L154,17.6
L333,L154,16.68333333
L334,L154,16.15
L336,L154,21.93333333
L338,L154,22.91666667
L349,L154,22.93333333
L355,L154,24.45
L361,L154,16.75
L365,L154,14.5
L370,L154,12.41666667
L371,L154,12.41666667
L375,L154,12.53333333
L382,L154,24.2
L385,L154,12.8
L387,L154,53.1
L392,L154,21.21666667
L393,L154,20.8
L402,L154,18.78333333
L408,L154,15.38333333
L411,L154,15.18333333
L412,L154,15.63333333
L418,L154,19.06666667
L423,L154,18.93333333
L430,L154,74.96666667
L431,L154,61.28333333
L437,L154,43.2
L444,L154,64.91666667
L445,L154,66.23333333
L469,L154,59.43333333
L483,L154,67.55
L493,L154,70.75
L495,L154,54.35
L496,L154,46.11666667
L511,L154,57.43333333
L527,L154,21.25
L529,L154,15.83333333
L530,L154,15.63333333
L540,L154,56.08333333
L543,L154,52
L554,L154,15.63333333
L556,L154,67.21666667
L560,L154,78.45
L0,L155,23.15
L7,L155,21.75
L18,L155,41.56666667
L26,L155,56.43333333
L33,L155,7.9
L36,L155,10.4
L38,L155,44.01666667
L57,L155,15.9
L62,L155,8.55
L63,L155,11.88333333
L70,L155,17.86666667
L75,L155,24.4
L76,L155,24.4
L77,L155,23.83333333
L78,L155,23.83333333
L79,L155,26.58333333
L80,L155,24.4
L81,L155,24.68333333
L82,L155,23.73333333
L91,L155,23.66666667
L93,L155,24.38333333
L99,L155,23.28333333
L102,L155,22.53333333
L103,L155,63.88333333
L106,L155,22.53333333
L113,L155,16.16666667
L116,L155,17.7
L122,L155,21.95
L128,L155,66.65
L134,L155,20.51666667
L135,L155,20.51666667
L138,L155,46.03333333
L139,L155,46.03333333
L141,L155,24.4
L145,L155,18.98333333
L146,L155,19.13333333
L147,L155,19.88333333
L150,L155,22.35
L151,L155,22.23333333
L153,L155,0.183333333
L154,L155,0.183333333
L155,L155,0
L156,L155,3.783333333
L157,L155,3.783333333
L159,L155,4.266666667
L162,L155,4.966666667
L168,L155,20.33333333
L171,L155,18.66666667
L173,L155,22.71666667
L178,L155,47.83333333
L179,L155,47.83333333
L185,L155,13.2
L186,L155,9.483333333
L191,L155,13.08333333
L203,L155,14.93333333
L206,L155,8.75
L213,L155,34.86666667
L222,L155,5.15
L227,L155,32.55
L229,L155,12.4
L231,L155,10.03333333
L246,L155,15.08333333
L247,L155,15.93333333
L249,L155,12.53333333
L252,L155,12.96666667
L262,L155,16.1
L271,L155,56.06666667
L273,L155,58.26666667
L274,L155,55.58333333
L292,L155,9.8
L299,L155,48.03333333
L309,L155,19.5
L310,L155,20.91666667
L313,L155,8.95
L315,L155,24.58333333
L321,L155,24.93333333
L323,L155,17.08333333
L328,L155,17.88333333
L333,L155,16.98333333
L334,L155,16.45
L336,L155,22.13333333
L338,L155,23.11666667
L349,L155,23.13333333
L355,L155,24.65
L361,L155,16.95
L365,L155,14.7
L370,L155,12.71666667
L371,L155,12.71666667
L375,L155,12.83333333
L382,L155,24.4
L385,L155,13.08333333
L387,L155,56.35
L392,L155,21.41666667
L393,L155,21
L402,L155,18.98333333
L408,L155,15.58333333
L411,L155,15.38333333
L412,L155,15.83333333
L418,L155,19.26666667
L423,L155,19.13333333
L430,L155,75.25
L431,L155,61.58333333
L437,L155,43.4
L444,L155,65.11666667
L445,L155,66.43333333
L469,L155,59.71666667
L483,L155,67.83333333
L493,L155,71.05
L495,L155,54.65
L496,L155,46.4
L511,L155,57.71666667
L527,L155,21.43333333
L529,L155,16.03333333
L530,L155,15.83333333
L540,L155,56.36666667
L543,L155,52.28333333
L554,L155,15.83333333
L556,L155,67.5
L560,L155,78.73333333
L0,L156,26.98333333
L7,L156,18.96666667
L18,L156,45.4
L26,L156,55.21666667
L33,L156,10.06666667
L36,L156,12.55
L38,L156,42.8
L57,L156,14.66666667
L62,L156,10.71666667
L63,L156,10.65
L70,L156,15.1
L75,L156,28.23333333
L76,L156,28.23333333
L77,L156,27.66666667
L78,L156,27.66666667
L79,L156,30.41666667
L80,L156,28.23333333
L81,L156,28.51666667
L82,L156,27.56666667
L91,L156,27.5
L93,L156,28.21666667
L99,L156,27.11666667
L102,L156,26.36666667
L103,L156,62.65
L106,L156,26.36666667
L113,L156,13.4
L116,L156,14.93333333
L122,L156,19.18333333
L128,L156,65.43333333
L134,L156,17.75
L135,L156,17.75
L138,L156,44.8
L139,L156,44.8
L141,L156,28.23333333
L145,L156,16.21666667
L146,L156,16.36666667
L147,L156,17.11666667
L150,L156,26.18333333
L151,L156,19.46666667
L153,L156,4.016666667
L154,L156,4.016666667
L155,L156,3.95
L156,L156,0
L157,L156,0
L159,L156,6.433333333
L162,L156,2.2
L168,L156,22.71666667
L171,L156,17.45
L173,L156,26.41666667
L178,L156,40.45
L179,L156,40.45
L185,L156,16.88333333
L186,L156,13.31666667
L191,L156,11.86666667
L203,L156,13.71666667
L206,L156,12.58333333
L213,L156,38.7
L222,L156,8.983333333
L227,L156,36.38333333
L229,L156,11.16666667
L231,L156,8.8
L246,L156,17.23333333
L247,L156,18.08333333
L249,L156,11.3
L252,L156,11.75
L262,L156,18.26666667
L271,L156,54.85
L273,L156,57.05
L274,L156,54.35
L292,L156,11.96666667
L299,L156,46.8
L309,L156,16.73333333
L310,L156,18.15
L313,L156,11.1
L315,L156,28.41666667
L321,L156,28.76666667
L323,L156,14.31666667
L328,L156,15.11666667
L333,L156,14.21666667
L334,L156,13.68333333
L336,L156,25.96666667
L338,L156,26.95
L349,L156,26.96666667
L355,L156,28.48333333
L361,L156,19.33333333
L365,L156,15.53333333
L370,L156,11.48333333
L371,L156,11.48333333
L375,L156,11.6
L382,L156,28.23333333
L385,L156,11.86666667
L387,L156,55.11666667
L392,L156,25.25
L393,L156,24.93333333
L402,L156,22.81666667
L408,L156,19.41666667
L411,L156,19.21666667
L412,L156,19.66666667
L418,L156,23.1
L423,L156,22.96666667
L430,L156,72.43333333
L431,L156,58.81666667
L437,L156,42.71666667
L444,L156,64.41666667
L445,L156,64.7
L469,L156,56.95
L483,L156,65.06666667
L493,L156,68.23333333
L495,L156,51.88333333
L496,L156,43.63333333
L511,L156,54.95
L527,L156,25.38333333
L529,L156,19.86666667
L530,L156,19.66666667
L540,L156,53.6
L543,L156,49.51666667
L554,L156,19.66666667
L556,L156,64.68333333
L560,L156,75.96666667
L0,L157,26.98333333
L7,L157,18.96666667
L18,L157,45.4
L26,L157,55.21666667
L33,L157,10.06666667
L36,L157,12.55
L38,L157,42.8
L57,L157,14.66666667
L62,L157,10.71666667
L63,L157,10.65
L70,L157,15.1
L75,L157,28.23333333
L76,L157,28.23333333
L77,L157,27.66666667
L78,L157,27.66666667
L79,L157,30.41666667
L80,L157,28.23333333
L81,L157,28.51666667
L82,L157,27.56666667
L91,L157,27.5
L93,L157,28.21666667
L99,L157,27.11666667
L102,L157,26.36666667
L103,L157,62.65
L106,L157,26.36666667
L113,L157,13.4
L116,L157,14.93333333
L122,L157,19.18333333
L128,L157,65.43333333
L134,L157,17.75
L135,L157,17.75
L138,L157,44.8
L139,L157,44.8
L141,L157,28.23333333
L145,L157,16.21666667
L146,L157,16.36666667
L147,L157,17.11666667
L150,L157,26.18333333
L151,L157,19.46666667
L153,L157,4.016666667
L154,L157,4.016666667
L155,L157,3.95
L156,L157,0
L157,L157,0
L159,L157,6.433333333
L162,L157,2.2
L168,L157,22.71666667
L171,L157,17.45
L173,L157,26.41666667
L178,L157,40.45
L179,L157,40.45
L185,L157,16.88333333
L186,L157,13.31666667
L191,L157,11.86666667
L203,L157,13.71666667
L206,L157,12.58333333
L213,L157,38.7
L222,L157,8.983333333
L227,L157,36.38333333
L229,L157,11.16666667
L231,L157,8.8
L246,L157,17.23333333
L247,L157,18.08333333
L249,L157,11.3
L252,L157,11.75
L262,L157,18.26666667
L271,L157,54.85
L273,L157,57.05
L274,L157,54.35
L292,L157,11.96666667
L299,L157,46.8
L309,L157,16.73333333
L310,L157,18.15
L313,L157,11.1
L315,L157,28.41666667
L321,L157,28.76666667
L323,L157,14.31666667
L328,L157,15.11666667
L333,L157,14.21666667
L334,L157,13.68333333
L336,L157,25.96666667
L338,L157,26.95
L349,L157,26.96666667
L355,L157,28.48333333
L361,L157,19.33333333
L365,L157,15.53333333
L370,L157,11.48333333
L371,L157,11.48333333
L375,L157,11.6
L382,L157,28.23333333
L385,L157,11.86666667
L387,L157,55.11666667
L392,L157,25.25
L393,L157,24.93333333
L402,L157,22.81666667
L408,L157,19.41666667
L411,L157,19.21666667
L412,L157,19.66666667
L418,L157,23.1
L423,L157,22.96666667
L430,L157,72.43333333
L431,L157,58.81666667
L437,L157,42.71666667
L444,L157,64.41666667
L445,L157,64.7
L469,L157,56.95
L483,L157,65.06666667
L493,L157,68.23333333
L495,L157,51.88333333
L496,L157,43.63333333
L511,L157,54.95
L527,L157,25.38333333
L529,L157,19.86666667
L530,L157,19.66666667
L540,L157,53.6
L543,L157,49.51666667
L554,L157,19.66666667
L556,L157,64.68333333
L560,L157,75.96666667
L0,L159,27.73333333
L7,L159,26.55
L18,L159,46.15
L26,L159,59.5
L33,L159,5.9
L36,L159,8.383333333
L38,L159,47.06666667
L57,L159,18.95
L62,L159,7.916666667
L63,L159,14.93333333
L70,L159,20.91666667
L75,L159,29
L76,L159,29
L77,L159,28.43333333
L78,L159,28.43333333
L79,L159,31.16666667
L80,L159,29
L81,L159,29.28333333
L82,L159,28.31666667
L91,L159,28.26666667
L93,L159,28.96666667
L99,L159,27.88333333
L102,L159,27.11666667
L103,L159,66.93333333
L106,L159,27.11666667
L113,L159,19.21666667
L116,L159,20.75
L122,L159,25
L128,L159,69.71666667
L134,L159,23.56666667
L135,L159,23.56666667
L138,L159,49.08333333
L139,L159,49.08333333
L141,L159,29
L145,L159,22.05
L146,L159,22.18333333
L147,L159,22.95
L150,L159,26.93333333
L151,L159,25.3
L153,L159,4.783333333
L154,L159,4.783333333
L155,L159,4.583333333
L156,L159,6.85
L157,L159,6.85
L159,L159,0
L162,L159,8.016666667
L168,L159,24.91666667
L171,L159,21.71666667
L173,L159,23.61666667
L178,L159,50.88333333
L179,L159,50.88333333
L185,L159,14.1
L186,L159,14.08333333
L191,L159,13.41666667
L203,L159,15.26666667
L206,L159,10.9
L213,L159,39.45
L222,L159,9.733333333
L227,L159,37.15
L229,L159,12.91666667
L231,L159,13.08333333
L246,L159,13.08333333
L247,L159,13.91666667
L249,L159,11.73333333
L252,L159,11.98333333
L262,L159,15.48333333
L271,L159,59.13333333
L273,L159,61.31666667
L274,L159,58.63333333
L292,L159,7.8
L299,L159,51.08333333
L309,L159,22.55
L310,L159,25.71666667
L313,L159,6.95
L315,L159,29.16666667
L321,L159,29.51666667
L323,L159,20.15
L328,L159,20.95
L333,L159,20.03333333
L334,L159,19.5
L336,L159,26.71666667
L338,L159,27.7
L349,L159,27.71666667
L355,L159,29.23333333
L361,L159,21.53333333
L365,L159,19.28333333
L370,L159,11.71666667
L371,L159,11.71666667
L375,L159,10.93333333
L382,L159,29
L385,L159,13.41666667
L387,L159,59.4
L392,L159,26.11666667
L393,L159,25.7
L402,L159,23.58333333
L408,L159,20.16666667
L411,L159,19.96666667
L412,L159,20.41666667
L418,L159,23.3
L423,L159,23.15
L430,L159,78.3
L431,L159,64.68333333
L437,L159,47.98333333
L444,L159,69.7
L445,L159,70.56666667
L469,L159,62.81666667
L483,L159,70.88333333
L493,L159,74.1
L495,L159,57.75
L496,L159,49.5
L511,L159,60.76666667
L527,L159,26.13333333
L529,L159,20.61666667
L530,L159,20.41666667
L540,L159,59.46666667
L543,L159,55.38333333
L554,L159,20.41666667
L556,L159,70.55
L560,L159,81.78333333
L0,L162,27.11666667
L7,L162,16.76666667
L18,L162,45.55
L26,L162,46.85
L33,L162,11.03333333
L36,L162,13.51666667
L38,L162,34.43333333
L57,L162,15.65
L62,L162,11.68333333
L63,L162,11.61666667
L70,L162,12.9
L75,L162,28.38333333
L76,L162,28.38333333
L77,L162,27.81666667
L78,L162,27.81666667
L79,L162,30.56666667
L80,L162,28.38333333
L81,L162,28.66666667
L82,L162,27.7
L91,L162,27.65
L93,L162,28.36666667
L99,L162,27.26666667
L102,L162,26.51666667
L103,L162,54.28333333
L106,L162,26.51666667
L113,L162,11.2
L116,L162,12.71666667
L122,L162,16.96666667
L128,L162,57.06666667
L134,L162,15.53333333
L135,L162,15.53333333
L138,L162,36.43333333
L139,L162,36.43333333
L141,L162,28.38333333
L145,L162,14.01666667
L146,L162,14.15
L147,L162,14.91666667
L150,L162,26.33333333
L151,L162,17.26666667
L153,L162,5
L154,L162,5
L155,L162,4.916666667
L156,L162,2.066666667
L157,L162,2.066666667
L159,L162,7.4
L162,L162,0
L168,L162,20.51666667
L171,L162,18.41666667
L173,L162,27.38333333
L178,L162,38.23333333
L179,L162,38.23333333
L185,L162,17.86666667
L186,L162,14.3
L191,L162,12.83333333
L203,L162,14.68333333
L206,L162,13.55
L213,L162,38.85
L222,L162,9.95
L227,L162,36.53333333
L229,L162,12.13333333
L231,L162,9.783333333
L246,L162,18.2
L247,L162,19.05
L249,L162,12.26666667
L252,L162,12.71666667
L262,L162,19.25
L271,L162,46.48333333
L273,L162,48.68333333
L274,L162,45.98333333
L292,L162,12.93333333
L299,L162,38.43333333
L309,L162,14.53333333
L310,L162,15.93333333
L313,L162,12.08333333
L315,L162,28.55
L321,L162,28.91666667
L323,L162,12.11666667
L328,L162,12.91666667
L333,L162,12
L334,L162,11.46666667
L336,L162,26.1
L338,L162,27.1
L349,L162,27.11666667
L355,L162,28.63333333
L361,L162,17.13333333
L365,L162,13.33333333
L370,L162,12.45
L371,L162,12.45
L375,L162,12.56666667
L382,L162,28.38333333
L385,L162,12.83333333
L387,L162,46.75
L392,L162,23.41666667
L393,L162,23
L402,L162,20.88333333
L408,L162,20.38333333
L411,L162,20.18333333
L412,L162,20.63333333
L418,L162,24.06666667
L423,L162,23.93333333
L430,L162,70.23333333
L431,L162,56.6
L437,L162,40.5
L444,L162,62.21666667
L445,L162,62.48333333
